Full_En,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,Country_Ukr,Coutry_En
Klyuyev Andriy,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО "" ЗАВОД ПО ОБРОБЦІ КОЛЬОРОВИХ МЕТАЛІВ""",195452,Україна,Ukraine
Klyuyev Andriy,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОСПРІЙ СОЛАР""",9102160070,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine)
Klyuyev Andriy,Клюєв,Klyuyev,Андрій,Andriy,Петрович,Kvalisto Holdings Ltd,HE301963,Кіпр,Cyprus
Klyuyev Andriy,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРАЙМІА СОЛАР 4""",9102160095,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine)
Klyuyev Andriy,Клюєв,Klyuyev,Андрій,Andriy,Петрович,Aurnia Commercial Ltd,ΗΕ291411,Кіпр,Cyprus
Klyuyev Andriy,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРАЙМІА СОЛАР 3""",9102160105,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine)
Klyuyev Andriy,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮПІТЕР СОЛАР""",9102065606,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine)
Klyuyev Andriy,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОУЛ СОЛАР""",9102067522,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine)
Proksh Reinhard,Прокш,Proksh,Рейнхард,Reinhard,,Astute Partners Ltd,5292775,Велика Британія,United Kingdom
Proksh Reinhard,Прокш,Proksh,Рейнхард,Reinhard,,BLYTHE (EUROPE) LIMITED,6630789,Велика Британія,United Kingdom
Yanukovych Victor,Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОМ ЛЕСНИКА""",34702553,Україна,Ukraine
Yanukovych Victor,Янукович,Yanukovych,Віктор,Victor,Федорович,Bitkeep Development LLP,OC378382,Велика Британія,United Kingdom
Yanukovych Victor,Янукович,Yanukovych,Віктор,Victor,Федорович,BLYTHE (EUROPE) LIMITED,6630789,Велика Британія,United Kingdom
Yanukovych Victor,Янукович,Yanukovych,Віктор,Victor,Федорович,BPT Express Ltd,,Британські Віргінські острови,British Virgin Islands
Yanukovych Victor,Янукович,Yanukovych,Віктор,Victor,Федорович,Leolyta trading Ltd,ΗΕ298077,Кіпр,Cyprus
Yanukovych Victor,Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,Україна,Ukraine
Yanukovych Victor,Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АМАДЕУС КО""",37270900,Україна,Ukraine
Yanukovych Victor,Янукович,Yanukovych,Віктор,Victor,Федорович,Aero Holdings Limited,,Британські Віргінські острови,British Virgin Islands
Jeffery Michael,Jeffery,Jeffery,Michael,Michael,George,CEE Clean Economic Energy Holdings Limited,,Джерсі,Jersey
Maria Marcus,Maria,Maria,Marcus,Marcus,Jacobus,Larnaca B.V.,,Нідерланди,Netherlands
Spender Stephan,Spender,Spender,Stephan,Stephan,,Fiduciaire Probitas S.A.R.L,,Люксембург,Luxembourg
Hendrikus Zuidema,Hendrikus,Hendrikus,Zuidema,Zuidema,,AhBolom B.V.,,Нідерланди,Netherlands
Wanovits Johan,Wanovits,Wanovits,Johan,Johan,,Euro Invest Bank AG,,Австрія,Austria
Wanovits Johan,Wanovits,Wanovits,Johan,Johan,,Euro East Beteiligungs GmbH,FN289104d,Австрія,Austria
Shyshka Igor,Шишка,Shyshka,Ігор,Igor,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОМ ЛЕСНИКА""",34702553,Україна,Ukraine
Demishkan Volodymyr,Демішкан,Demishkan,Володимир,Volodymyr,Федорович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,Україна,Ukraine
Demishkan Volodymyr,Демішкан,Demishkan,Володимир,Volodymyr,Федорович,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОДИНА""",2318041789,Росія,Russia
Body Serhiy,Тулуб,Body,Сергій,Serhiy,Борисович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,Україна,Ukraine
Gordiychuk Mykola,Гордійчук,Gordiychuk,Микола,Mykola,Іванович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,Україна,Ukraine
Kovalev Paul,Ковальов,Kovalev,Павло,Paul,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,Україна,Ukraine
Alyukova Maryna,Алюкова,Alyukova,Марина,Maryna,Михайлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,Україна,Ukraine
Alyukova Maryna,Алюкова,Alyukova,Марина,Maryna,Михайлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЕРО ХОЛДІНГС""",38901981,Україна,Ukraine
Loshakov Volodymyr,Лошаков,Loshakov,Володимир,Volodymyr,Ігорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРКТУР-КРИМ""",34946023,Україна,Ukraine
Motuzok Vladislav,Мотузок,Motuzok,Владислав,Vladislav,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРКТУР-КРИМ""",34946023,Україна,Ukraine
Zhvania David,Жванія,Zhvania,Давид,David,Важаєвич,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КСД""",25387595,Україна,Ukraine
Tatkov Victor,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Терралінк""",36167339,Україна,Ukraine
Tatkov Victor,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Ексімпром""",32931654,Україна,Ukraine
Tatkov Victor,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Лідер Групп""",38587693,Україна,Ukraine
Tatkov Victor,Татьков,Tatkov,Віктор,Victor,Іванович,Atlanta Real Estate GmbH,FN445158w,Австрія,Austria
Tatkov Victor,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Адволорем""",35484720,Україна,Ukraine
Tatkov Victor,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Ріалдом""",41044772,Україна,Ukraine
Kaskiv Vladyslav,Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,TARMAX LIMITED,HE339734,Кіпр,Cyprus
Kaskiv Vladyslav,Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,Ozario Holdings GmbH,FN397518k,Австрія,Austria
Kaskiv Vladyslav,Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,IONICS NOMINEES LIMITED,HE134010,Кіпр,Cyprus
Sysyuk Vadym ,Сисюк,Sysyuk,Вадим,Vadym ,Миколайович,"""Atlantic Management Group"" llc",34880654,Україна,Ukraine
Efremov Oleksandr,Єфремов,Efremov,Олександр,Oleksandr,Сергійович,ЛУГАНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ РЕГІОНІВ,25356229,Україна,Ukraine
Efremov Oleksandr,Єфремов,Efremov,Олександр,Oleksandr,Сергійович,"Спільне підприємство ""Інтерсплав""",5827201,Україна,Ukraine
Kolev Christo,Колев,Kolev,Христо,Christo,Димитров,"Спільне підприємство ""Інтерсплав""",5827201,Україна,Ukraine
Kolev Christo,Колев,Kolev,Христо,Christo,Димитров,TBM Management Limited,,Британські Віргінські острови,British Virgin Islands
Pereloma Serhiy,Перелома,Pereloma,Сергій,Serhiy,Віталійович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",152307,Україна,Ukraine
Pereloma Serhiy,Перелома,Pereloma,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕХНОМАРКЕТБУД""",31945645,Україна,Ukraine
Pereloma Serhiy,Перелома,Pereloma,Сергій,Serhiy,Віталійович,"ПАТ ""Укрнафта""",135390,Україна,Ukraine
Pereloma Serhiy,Перелома,Pereloma,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРГОТЕХПРОМ""",32309445,Україна,Ukraine
Khairov Eugene,Хаіров,Khairov,Євген,Eugene,Вікторович,ARIES Company s.r.o.,27977056,Чехія,Czech Republic
Yuhymets Igor,Юхимець,Yuhymets,Ігор,Igor,Юрійович,Restaurace Monte Karlovy Vary s.r.o.,4070933,Чехія,Czech Republic
Yuhymets Igor,Юхимець,Yuhymets,Ігор,Igor,Юрійович,POLYSTOIK s.r.o.,26397439,Чехія,Czech Republic
Pylyavets Tetyana,Пилявець,Pylyavets,Тетяна,Tetyana,Борисівна,"PJSC ""Belotserkovskiy Plant of Rubber Technical Products""",152448,Україна,Ukraine
Bondar Anatoly,Бондарь,Bondar,Анатолій,Anatoly,Миколайович,"PJSC ""Donetsk Plant For the Production of Food Products""",5533112,Україна,Ukraine
Karandeev Rostyslav,Карандєєв,Karandeev,Ростислав,Rostyslav,Володимирович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,Україна,Ukraine
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,"ПРИВАТНЕ АКЦIОНЕРНЕ ТОВАРИСТВО ""IНВЕСТОР""",14060483,Україна,Ukraine
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,Україна,Ukraine
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АКБ ""БАЗИС""",19358916,Україна,Ukraine
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,A.J.K. MANAGEMENT SERVICES LIMITED,ΗΕ68405,Кіпр,Cyprus
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,Avitalia s.r.l.,FR02711880605,Італія,Italy
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,Ferdico S.R.L,,Італія,Italy
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,Ulisse Management Limited,HE362897,Кіпр,Cyprus
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРДЖІ АКТИВ""",40367946,Україна,Ukraine
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,Fontana Management Limited,HE362892,Кіпр,Cyprus
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,A.J.K. ADMINISTRATION SERVICES LIMITED,ΗΕ159801,Кіпр,Cyprus
Avakov Arsen,Аваков,Avakov,Арсен,Arsen,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРАСТОВА КОМПАНІЯ АВАКОВА""",33900501,Україна,Ukraine
Abromavychus Aivaras,Абромавичус,Abromavychus,Айварас,Aivaras,,Лобіу Сала АБ,556671-6501,Швеція,Sweden
Demchyshyn Volodymyr,Демчишин,Demchyshyn,Володимир,Volodymyr,Васильович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""БАНК АВАНГАРД""",38690683,Україна,Ukraine
Demchyshyn Volodymyr,Демчишин,Demchyshyn,Володимир,Volodymyr,Васильович,АйСіЮ Холдінгз Лімітед,,Британські Віргінські острови,British Virgin Islands
Didenko Igor,Діденко,Didenko,Ігор,Igor,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,Україна,Ukraine
Pivovarsky Andriy,Пивоварський,Pivovarsky,Андрій,Andriy,Миколайович,Liwon Hilden GmbH,HRB27759,Німеччина,Germany
Atroshenko Vladyslav,Атрошенко,Atroshenko,Владислав,Vladyslav,Анатолійович,"ТОВ ""Сідко""",12662893,Естонія,Estonia
Bakulin Eugene,Бакулін,Bakulin,Євген,Eugene,Миколайович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",152307,Україна,Ukraine
Batenko Taras,Батенко,Batenko,Тарас,Taras,Іванович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,Україна,Ukraine
Boguslayev Vyacheslav,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Борисфен""",7743754385,Росія,Russia
Boguslayev Vyacheslav,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Енерго Сервіс""",7022014560,Росія,Russia
Boguslayev Vyacheslav,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Східноно-европейський альянс""",7743819730,Росія,Russia
Boguslayev Vyacheslav,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""МАП Юніон""",7712100329,Росія,Russia
Boguslayev Vyacheslav,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Дубненські мотори""",5010037312,Росія,Russia
Boguslayev Vyacheslav,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Юпітер-2""",7802075613,Росія,Russia
Boguslayev Vyacheslav,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Борісфен-ТНП""",7716198450,Росія,Russia
Boguslayev Vyacheslav,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Гелекоптерні комплекси та багатофункціональні системи""",7743840080,Росія,Russia
