Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En
Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮПІТЕР СОЛАР""",9102065606,2014-12-25,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine)
Клюєв,Klyuyev,Андрій,Andriy,Петрович,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОУЛ СОЛАР""",9102067522,2015-01-03,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine)
Прокш,Proksh,Рейнхард,Reinhard,,Astute Partners Ltd,5292775,,Велика Британія,United Kingdom
Прокш,Proksh,Рейнхард,Reinhard,,Astute Partners Ltd,5292775,,Велика Британія,United Kingdom
Прокш,Proksh,Рейнхард,Reinhard,,BLYTHE (EUROPE) LIMITED,6630789,,Велика Британія,United Kingdom
Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОМ ЛЕСНИКА""",34702553,,Україна,Ukraine
Янукович,Yanukovych,Віктор,Victor,Федорович,Bitkeep Development LLP,OC378382,,Велика Британія,United Kingdom
Янукович,Yanukovych,Віктор,Victor,Федорович,BLYTHE (EUROPE) LIMITED,6630789,,Велика Британія,United Kingdom
Янукович,Yanukovych,Віктор,Victor,Федорович,BPT Express Ltd,,,Британські Віргінські острови,British Virgin Islands
Янукович,Yanukovych,Віктор,Victor,Федорович,Leolyta trading Ltd,ΗΕ298077,,Кіпр,Cyprus
Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,,Україна,Ukraine
Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АМАДЕУС КО""",37270900,,Україна,Ukraine
Янукович,Yanukovych,Віктор,Victor,Федорович,Aero Holdings Limited,,,Британські Віргінські острови,British Virgin Islands
Jeffery,Jeffery,Michael,Michael,George,CEE Clean Economic Energy Holdings Limited,,,Джерсі,Jersey
Maria,Maria,Marcus,Marcus,Jacobus,Larnaca B.V.,,,Нідерланди,Netherlands
Spender,Spender,Stephan,Stephan,,Fiduciaire Probitas S.A.R.L,,,Люксембург,Luxembourg
Hendrikus,Hendrikus,Zuidema,Zuidema,,AhBolom B.V.,,,Нідерланди,Netherlands
Wanovits,Wanovits,Johan,Johan,,Euro Invest Bank AG,,,Австрія,Austria
Wanovits,Wanovits,Johan,Johan,,Euro East Beteiligungs GmbH,FN289104d,,Австрія,Austria
Шишка,Cone,Ігор,Igor,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОМ ЛЕСНИКА""",34702553,,Україна,Ukraine
Шишка,Cone,Ігор,Igor,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОМ ЛЕСНИКА""",34702553,,Україна,Ukraine
Демішкан,Demishkan,Володимир,Volodymyr,Федорович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,,Україна,Ukraine
Демішкан,Demishkan,Володимир,Volodymyr,Федорович,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОДИНА""",2318041789,,Росія,Russia
Тулуб,Body,Сергій,Serhiy,Борисович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,,Україна,Ukraine
Гордійчук,Gordiychuk,Микола,Mykola,Іванович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,,Україна,Ukraine
Ковальов,Kovalev,Павло,Paul,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,,Україна,Ukraine
Алюкова,Alyukova,Марина,Maryna,Михайлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,,Україна,Ukraine
Алюкова,Alyukova,Марина,Maryna,Михайлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЕРО ХОЛДІНГС""",38901981,,Україна,Ukraine
Лошаков,Loshakov,Володимир,Volodymyr,Ігорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРКТУР-КРИМ""",34946023,,Україна,Ukraine
Мотузок,binder,Владислав,Vladislav,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРКТУР-КРИМ""",34946023,,Україна,Ukraine
Жванія,Zhvania,Давид,David,Важаєвич,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КСД""",25387595,,Україна,Ukraine
Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Терралінк""",36167339,,Україна,Ukraine
Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Ексімпром""",32931654,2007-01-31,Україна,Ukraine
Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Лідер Групп""",38587693,2013-03-06,Україна,Ukraine
Татьков,Tatkov,Віктор,Victor,Іванович,Atlanta Real Estate GmbH,FN445158w,2015-04-12,Австрія,Austria
Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Адволорем""",35484720,,Україна,Ukraine
Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Ріалдом""",41044772,,Україна,Ukraine
Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,TARMAX LIMITED,HE339734,2015-01-14,Кіпр,Cyprus
Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,Ozario Holdings GmbH,FN397518k,2013-03-25,Австрія,Austria
Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,IONICS NOMINEES LIMITED,HE134010,,Кіпр,Cyprus
Сисюк,Sysyuk,Вадим,Vadym ,Миколайович,"""Atlantic Management Group"" llc",34880654,2007-01-25,Україна,Ukraine
Єфремов,Efremov,Олександр,Oleksandr,Сергійович,ЛУГАНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ РЕГІОНІВ,25356229,,Україна,Ukraine
Єфремов,Efremov,Олександр,Oleksandr,Сергійович,"Спільне підприємство ""Інтерсплав""",5827201,,Україна,Ukraine
Колев,Kolev,Христо,Christo,Димитров,"Спільне підприємство ""Інтерсплав""",5827201,,Україна,Ukraine
Колев,Kolev,Христо,Christo,Димитров,TBM Management Limited,,,Британські Віргінські острови,British Virgin Islands
Перелома,fractures,Сергій,Serhiy,Віталійович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",152307,,Україна,Ukraine
Перелома,fractures,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕХНОМАРКЕТБУД""",31945645,,Україна,Ukraine
Перелома,fractures,Сергій,Serhiy,Віталійович,"ПАТ ""Укрнафта""",135390,,Україна,Ukraine
Перелома,fractures,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРГОТЕХПРОМ""",32309445,,Україна,Ukraine
Хаіров,Khair,Євген,Eugene,Вікторович,ARIES Company s.r.o.,27977056,,Чехія,Czech Republic
Юхимець,Yuhymets,Ігор,Igor,Юрійович,Restaurace Monte Karlovy Vary s.r.o.,4070933,,Чехія,Czech Republic
Юхимець,Yuhymets,Ігор,Igor,Юрійович,POLYSTOIK s.r.o.,26397439,,Чехія,Czech Republic
Пилявець,Pylyavets,Тетяна,Tetyana,Борисівна,"PJSC ""Belotserkovskiy Plant of Rubber Technical Products""",152448,,Україна,Ukraine
Пилявець,Pylyavets,Тетяна,Tetyana,Борисівна,"PJSC ""Belotserkovskiy Plant of Rubber Technical Products""",152448,,Україна,Ukraine
Бондарь,Bondar,Анатолій,Anatoly,Миколайович,"PJSC ""Donetsk Plant For the Production of Food Products""",5533112,,Україна,Ukraine
Карандєєв,Karandeev,Ростислав,Rostyslav,Володимирович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine
Карандєєв,Karandeev,Ростислав,Rostyslav,Володимирович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine
Аваков,Avakov,Арсен,Arsen,Борисович,"ПРИВАТНЕ АКЦIОНЕРНЕ ТОВАРИСТВО ""IНВЕСТОР""",14060483,,Україна,Ukraine
Аваков,Avakov,Арсен,Arsen,Борисович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,,Україна,Ukraine
Аваков,Avakov,Арсен,Arsen,Борисович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,,Україна,Ukraine
Аваков,Avakov,Арсен,Arsen,Борисович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АКБ ""БАЗИС""",19358916,,Україна,Ukraine
Аваков,Avakov,Арсен,Arsen,Борисович,A.J.K. MANAGEMENT SERVICES LIMITED,ΗΕ68405,,Кіпр,Cyprus
Аваков,Avakov,Арсен,Arsen,Борисович,Avitalia s.r.l.,FR02711880605,,Італія,Italy
Аваков,Avakov,Арсен,Arsen,Борисович,Ferdico S.R.L,,,Італія,Italy
Аваков,Avakov,Арсен,Arsen,Борисович,Ulisse Management Limited,HE362897,,Кіпр,Cyprus
Аваков,Avakov,Арсен,Arsen,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРДЖІ АКТИВ""",40367946,,Україна,Ukraine
Аваков,Avakov,Арсен,Arsen,Борисович,Fontana Management Limited,HE362892,,Кіпр,Cyprus
Аваков,Avakov,Арсен,Arsen,Борисович,A.J.K. ADMINISTRATION SERVICES LIMITED,ΗΕ159801,,Кіпр,Cyprus
Аваков,Avakov,Арсен,Arsen,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРАСТОВА КОМПАНІЯ АВАКОВА""",33900501,,Україна,Ukraine
Абромавичус,Abromavychus,Айварас,Aivaras,,Лобіу Сала АБ,556671-6501,,Швеція,Sweden
Демчишин,Demchyshyn,Володимир,Volodymyr,Васильович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""БАНК АВАНГАРД""",38690683,,Україна,Ukraine
Демчишин,Demchyshyn,Володимир,Volodymyr,Васильович,АйСіЮ Холдінгз Лімітед,,,Британські Віргінські острови,British Virgin Islands
Діденко,Didenko,Ігор,Igor,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,2001-09-17,Україна,Ukraine
Діденко,Didenko,Ігор,Igor,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,2001-09-17,Україна,Ukraine
Пивоварський,Pivovarsky,Андрій,Andriy,Миколайович,Liwon Hilden GmbH,HRB27759,,Німеччина,Germany
Атрошенко,Atroshenko,Владислав,Vladyslav,Анатолійович,"ТОВ ""Сідко""",12662893,,Естонія,Estonia
Атрошенко,Atroshenko,Владислав,Vladyslav,Анатолійович,"ТОВ ""Сідко""",12662893,,Естонія,Estonia
Бакулін,Bakulin,Євген,Eugene,Миколайович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",152307,,Україна,Ukraine
Батенко,Batenko,Тарас,Taras,Іванович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Борисфен""",7743754385,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Енерго Сервіс""",7022014560,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Східноно-европейський альянс""",7743819730,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""МАП Юніон""",7712100329,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Дубненські мотори""",5010037312,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Юпітер-2""",7802075613,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Борісфен-ТНП""",7716198450,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Гелекоптерні комплекси та багатофункціональні системи""",7743840080,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Курапово""",5078013163,,Росія,Russia
Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Лосиний острів""",7716033144,,Росія,Russia
Васюник,Vasyunyk,Ігор,Igor,Васильович,ВОЯВІ Холдінг Б.В.,8161058,,Нідерланди,Netherlands
Васюник,Vasyunyk,Ігор,Igor,Васильович,ВОЯВІ Холдінг Б.В.,8161058,,Нідерланди,Netherlands
Герасимов,Gerasimov,Артур,Arthur,Володимирович,"ДОНЕЦЬКА ТЕРИТОРІАЛЬНА ОРГАНІЗАЦІЯ ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",39645186,,Україна,Ukraine
