,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En,count
142,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО "" ЗАВОД ПО ОБРОБЦІ КОЛЬОРОВИХ МЕТАЛІВ""",195452,,Україна,Ukraine,
143,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОСПРІЙ СОЛАР""",9102160070,2015-01-16,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine),52.0
144,Клюєв,Klyuyev,Андрій,Andriy,Петрович,Kvalisto Holdings Ltd,HE301963,,Кіпр,Cyprus,507.0
145,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРАЙМІА СОЛАР 4""",9102160095,2015-01-16,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine),52.0
146,Клюєв,Klyuyev,Андрій,Andriy,Петрович,Aurnia Commercial Ltd,ΗΕ291411,,Кіпр,Cyprus,507.0
147,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРАЙМІА СОЛАР 3""",9102160105,2015-01-16,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine),52.0
148,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮПІТЕР СОЛАР""",9102065606,2014-12-25,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine),52.0
149,Клюєв,Klyuyev,Андрій,Andriy,Петрович,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОУЛ СОЛАР""",9102067522,2015-01-03,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine),52.0
150,Прокш,Proksh,Рейнхард,Reinhard,,Astute Partners Ltd,5292775,,Велика Британія,United Kingdom,140.0
151,Прокш,Proksh,Рейнхард,Reinhard,,Astute Partners Ltd,5292775,,Велика Британія,United Kingdom,140.0
152,Прокш,Proksh,Рейнхард,Reinhard,,BLYTHE (EUROPE) LIMITED,6630789,,Велика Британія,United Kingdom,140.0
153,Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОМ ЛЕСНИКА""",34702553,,Україна,Ukraine,
154,Янукович,Yanukovych,Віктор,Victor,Федорович,Bitkeep Development LLP,OC378382,,Велика Британія,United Kingdom,140.0
155,Янукович,Yanukovych,Віктор,Victor,Федорович,BLYTHE (EUROPE) LIMITED,6630789,,Велика Британія,United Kingdom,140.0
156,Янукович,Yanukovych,Віктор,Victor,Федорович,BPT Express Ltd,,,Британські Віргінські острови,British Virgin Islands,174.0
157,Янукович,Yanukovych,Віктор,Victor,Федорович,Leolyta trading Ltd,ΗΕ298077,,Кіпр,Cyprus,507.0
158,Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,,Україна,Ukraine,
159,Янукович,Yanukovych,Віктор,Victor,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АМАДЕУС КО""",37270900,,Україна,Ukraine,
160,Янукович,Yanukovych,Віктор,Victor,Федорович,Aero Holdings Limited,,,Британські Віргінські острови,British Virgin Islands,174.0
161,Jeffery,Jeffery,Michael,Michael,George,CEE Clean Economic Energy Holdings Limited,,,Джерсі,Jersey,4.0
162,Maria,Maria,Marcus,Marcus,Jacobus,Larnaca B.V.,,,Нідерланди,Netherlands,42.0
163,Spender,Spender,Stephan,Stephan,,Fiduciaire Probitas S.A.R.L,,,Люксембург,Luxembourg,7.0
164,Hendrikus,Hendrikus,Zuidema,Zuidema,,AhBolom B.V.,,,Нідерланди,Netherlands,42.0
165,Wanovits,Wanovits,Johan,Johan,,Euro Invest Bank AG,,,Австрія,Austria,49.0
166,Wanovits,Wanovits,Johan,Johan,,Euro East Beteiligungs GmbH,FN289104d,,Австрія,Austria,49.0
167,Шишка,Cone,Ігор,Igor,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОМ ЛЕСНИКА""",34702553,,Україна,Ukraine,
168,Шишка,Cone,Ігор,Igor,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОМ ЛЕСНИКА""",34702553,,Україна,Ukraine,
169,Демішкан,Demishkan,Володимир,Volodymyr,Федорович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,,Україна,Ukraine,
170,Демішкан,Demishkan,Володимир,Volodymyr,Федорович,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОДИНА""",2318041789,,Росія,Russia,63.0
171,Тулуб,Body,Сергій,Serhiy,Борисович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,,Україна,Ukraine,
172,Гордійчук,Gordiychuk,Микола,Mykola,Іванович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТОВАРИСТВО МИСЛИВЦІВ ТА РИБАЛОК ""КЕДР""",36076341,,Україна,Ukraine,
173,Ковальов,Kovalev,Павло,Paul,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,,Україна,Ukraine,
174,Алюкова,Alyukova,Марина,Maryna,Михайлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАВІА""",35531403,,Україна,Ukraine,
175,Алюкова,Alyukova,Марина,Maryna,Михайлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЕРО ХОЛДІНГС""",38901981,,Україна,Ukraine,
176,Лошаков,Loshakov,Володимир,Volodymyr,Ігорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРКТУР-КРИМ""",34946023,,Україна,Ukraine,
177,Мотузок,binder,Владислав,Vladislav,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРКТУР-КРИМ""",34946023,,Україна,Ukraine,
178,Жванія,Zhvania,Давид,David,Важаєвич,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КСД""",25387595,,Україна,Ukraine,
179,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Терралінк""",36167339,,Україна,Ukraine,
180,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Ексімпром""",32931654,2007-01-31,Україна,Ukraine,
181,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Лідер Групп""",38587693,2013-03-06,Україна,Ukraine,
182,Татьков,Tatkov,Віктор,Victor,Іванович,Atlanta Real Estate GmbH,FN445158w,2015-04-12,Австрія,Austria,49.0
183,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Адволорем""",35484720,,Україна,Ukraine,
184,Татьков,Tatkov,Віктор,Victor,Іванович,"Товариство з обмеженою відповідальністю ""Ріалдом""",41044772,,Україна,Ukraine,
185,Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,TARMAX LIMITED,HE339734,2015-01-14,Кіпр,Cyprus,507.0
186,Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,Ozario Holdings GmbH,FN397518k,2013-03-25,Австрія,Austria,49.0
187,Каськів,Kaskiv,Владислав,Vladyslav,Володимирович,IONICS NOMINEES LIMITED,HE134010,,Кіпр,Cyprus,507.0
188,Сисюк,Sysyuk,Вадим,Vadym ,Миколайович,"""Atlantic Management Group"" llc",34880654,2007-01-25,Україна,Ukraine,
189,Єфремов,Efremov,Олександр,Oleksandr,Сергійович,ЛУГАНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ РЕГІОНІВ,25356229,,Україна,Ukraine,
190,Єфремов,Efremov,Олександр,Oleksandr,Сергійович,"Спільне підприємство ""Інтерсплав""",5827201,,Україна,Ukraine,
191,Колев,Kolev,Христо,Christo,Димитров,"Спільне підприємство ""Інтерсплав""",5827201,,Україна,Ukraine,
192,Колев,Kolev,Христо,Christo,Димитров,TBM Management Limited,,,Британські Віргінські острови,British Virgin Islands,174.0
193,Перелома,fractures,Сергій,Serhiy,Віталійович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",152307,,Україна,Ukraine,
194,Перелома,fractures,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕХНОМАРКЕТБУД""",31945645,,Україна,Ukraine,
195,Перелома,fractures,Сергій,Serhiy,Віталійович,"ПАТ ""Укрнафта""",135390,,Україна,Ukraine,
196,Перелома,fractures,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРГОТЕХПРОМ""",32309445,,Україна,Ukraine,
197,Хаіров,Khair,Євген,Eugene,Вікторович,ARIES Company s.r.o.,27977056,,Чехія,Czech Republic,22.0
198,Юхимець,Yuhymets,Ігор,Igor,Юрійович,Restaurace Monte Karlovy Vary s.r.o.,4070933,,Чехія,Czech Republic,22.0
199,Юхимець,Yuhymets,Ігор,Igor,Юрійович,POLYSTOIK s.r.o.,26397439,,Чехія,Czech Republic,22.0
200,Пилявець,Pylyavets,Тетяна,Tetyana,Борисівна,"PJSC ""Belotserkovskiy Plant of Rubber Technical Products""",152448,,Україна,Ukraine,
201,Пилявець,Pylyavets,Тетяна,Tetyana,Борисівна,"PJSC ""Belotserkovskiy Plant of Rubber Technical Products""",152448,,Україна,Ukraine,
202,Бондарь,Bondar,Анатолій,Anatoly,Миколайович,"PJSC ""Donetsk Plant For the Production of Food Products""",5533112,,Україна,Ukraine,
203,Карандєєв,Karandeev,Ростислав,Rostyslav,Володимирович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
204,Карандєєв,Karandeev,Ростислав,Rostyslav,Володимирович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
205,Аваков,Avakov,Арсен,Arsen,Борисович,"ПРИВАТНЕ АКЦIОНЕРНЕ ТОВАРИСТВО ""IНВЕСТОР""",14060483,,Україна,Ukraine,
206,Аваков,Avakov,Арсен,Arsen,Борисович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,,Україна,Ukraine,
207,Аваков,Avakov,Арсен,Arsen,Борисович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,,Україна,Ukraine,
208,Аваков,Avakov,Арсен,Arsen,Борисович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АКБ ""БАЗИС""",19358916,,Україна,Ukraine,
209,Аваков,Avakov,Арсен,Arsen,Борисович,A.J.K. MANAGEMENT SERVICES LIMITED,ΗΕ68405,,Кіпр,Cyprus,507.0
210,Аваков,Avakov,Арсен,Arsen,Борисович,Avitalia s.r.l.,FR02711880605,,Італія,Italy,10.0
211,Аваков,Avakov,Арсен,Arsen,Борисович,Ferdico S.R.L,,,Італія,Italy,10.0
212,Аваков,Avakov,Арсен,Arsen,Борисович,Ulisse Management Limited,HE362897,,Кіпр,Cyprus,507.0
213,Аваков,Avakov,Арсен,Arsen,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРДЖІ АКТИВ""",40367946,,Україна,Ukraine,
214,Аваков,Avakov,Арсен,Arsen,Борисович,Fontana Management Limited,HE362892,,Кіпр,Cyprus,507.0
215,Аваков,Avakov,Арсен,Arsen,Борисович,A.J.K. ADMINISTRATION SERVICES LIMITED,ΗΕ159801,,Кіпр,Cyprus,507.0
216,Аваков,Avakov,Арсен,Arsen,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРАСТОВА КОМПАНІЯ АВАКОВА""",33900501,,Україна,Ukraine,
217,Абромавичус,Abromavychus,Айварас,Aivaras,,Лобіу Сала АБ,556671-6501,,Швеція,Sweden,1.0
218,Демчишин,Demchyshyn,Володимир,Volodymyr,Васильович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""БАНК АВАНГАРД""",38690683,,Україна,Ukraine,
219,Демчишин,Demchyshyn,Володимир,Volodymyr,Васильович,АйСіЮ Холдінгз Лімітед,,,Британські Віргінські острови,British Virgin Islands,174.0
220,Діденко,Didenko,Ігор,Igor,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,2001-09-17,Україна,Ukraine,
221,Діденко,Didenko,Ігор,Igor,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,2001-09-17,Україна,Ukraine,
222,Пивоварський,Pivovarsky,Андрій,Andriy,Миколайович,Liwon Hilden GmbH,HRB27759,,Німеччина,Germany,20.0
223,Атрошенко,Atroshenko,Владислав,Vladyslav,Анатолійович,"ТОВ ""Сідко""",12662893,,Естонія,Estonia,18.0
224,Атрошенко,Atroshenko,Владислав,Vladyslav,Анатолійович,"ТОВ ""Сідко""",12662893,,Естонія,Estonia,18.0
225,Бакулін,Bakulin,Євген,Eugene,Миколайович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",152307,,Україна,Ukraine,
226,Батенко,Batenko,Тарас,Taras,Іванович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine,
227,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Борисфен""",7743754385,,Росія,Russia,63.0
228,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ЗАТ ""Енерго Сервіс""",7022014560,,Росія,Russia,63.0
229,Богуслаєв,Boguslayev,Вячеслав,Vyacheslav,Олександрович,"ТОВ ""Східноно-европейський альянс""",7743819730,,Росія,Russia,63.0
